batch_id,medicine_id,medicine_name,expiry_date,quantity_vien,branch_id
B1452,M36,Thuoc_M36,2025-07-06,200,CN5
B1453,M43,Thuoc_M43,2026-05-09,200,CN9
B1454,M31,Thuoc_M31,2026-01-06,300,CN4
B1455,M7,Thuoc_M7,2026-07-31,100,CN2
B1456,M6,Thuoc_M6,2027-02-05,400,CN9
B1457,M34,Thuoc_M34,2027-08-14,600,CN8
B1458,M13,Thuoc_M13,2025-06-30,700,CN7
B1459,M24,Thuoc_M24,2027-07-25,800,CN9
B1460,M17,Thuoc_M17,2025-04-27,1000,CN5
B1461,M31,Thuoc_M31,2026-04-28,700,CN3
B1462,M19,Thuoc_M19,2026-05-31,700,CN8
B1463,M40,Thuoc_M40,2025-05-17,300,CN1
B1464,M25,Thuoc_M25,2026-06-17,300,CN8
B1465,M1,Thuoc_M1,2026-01-20,600,CN3
B1466,M7,Thuoc_M7,2026-06-22,500,CN3
B1467,M31,Thuoc_M31,2026-08-10,900,CN1
B1468,M10,Thuoc_M10,2027-05-19,900,CN7
B1469,M35,Thuoc_M35,2026-12-29,600,CN2
B1470,M29,Thuoc_M29,2027-02-27,400,CN1
B1471,M37,Thuoc_M37,2027-04-03,700,CN4
B1472,M13,Thuoc_M13,2025-04-17,1000,CN6
B1473,M27,Thuoc_M27,2026-08-03,800,CN10
B1474,M41,Thuoc_M41,2027-03-26,400,CN6
B1475,M45,Thuoc_M45,2025-03-21,400,CN5
B1476,M28,Thuoc_M28,2025-10-09,800,CN9
B1477,M24,Thuoc_M24,2025-05-10,100,CN9
B1478,M47,Thuoc_M47,2027-05-26,200,CN8
B1479,M30,Thuoc_M30,2025-04-28,1000,CN4
B1480,M35,Thuoc_M35,2027-06-24,800,CN1
B1481,M30,Thuoc_M30,2025-07-24,300,CN8
B1482,M1,Thuoc_M1,2026-05-08,400,CN9
B1483,M19,Thuoc_M19,2026-04-14,100,CN2
B1484,M16,Thuoc_M16,2026-07-28,800,CN5
B1485,M48,Thuoc_M48,2025-10-15,600,CN9
B1486,M26,Thuoc_M26,2026-10-16,100,CN1
B1487,M25,Thuoc_M25,2026-03-30,400,CN10
B1488,M3,Thuoc_M3,2027-07-12,100,CN7
B1489,M1,Thuoc_M1,2027-05-27,400,CN7
B1490,M12,Thuoc_M12,2025-05-20,400,CN4
B1491,M16,Thuoc_M16,2026-05-21,100,CN9
B1492,M12,Thuoc_M12,2027-03-18,200,CN2
B1493,M42,Thuoc_M42,2025-12-25,800,CN4
B1494,M36,Thuoc_M36,2027-01-21,200,CN10
B1495,M50,Thuoc_M50,2025-09-25,900,CN5
B1496,M11,Thuoc_M11,2026-05-20,900,CN3
B1497,M32,Thuoc_M32,2027-02-22,300,CN5
B1498,M19,Thuoc_M19,2026-07-02,800,CN5
B1499,M50,Thuoc_M50,2027-03-09,100,CN4
B1500,M44,Thuoc_M44,2027-01-08,300,CN9
B1501,M30,Thuoc_M30,2026-03-14,900,CN1
B1502,M8,Thuoc_M8,2026-03-15,600,CN3
B1503,M33,Thuoc_M33,2026-08-10,100,CN2
B1504,M34,Thuoc_M34,2027-07-03,900,CN6
B1505,M2,Thuoc_M2,2026-11-27,100,CN7
B1506,M29,Thuoc_M29,2026-02-17,800,CN1
B1507,M38,Thuoc_M38,2025-12-27,100,CN8
B1508,M35,Thuoc_M35,2027-08-22,500,CN3
B1509,M3,Thuoc_M3,2025-09-18,800,CN5
B1510,M37,Thuoc_M37,2026-06-14,700,CN2
B1511,M43,Thuoc_M43,2025-07-15,700,CN5
B1512,M38,Thuoc_M38,2027-06-15,700,CN8
B1513,M40,Thuoc_M40,2025-08-03,300,CN2
B1514,M25,Thuoc_M25,2025-05-11,500,CN6
B1515,M41,Thuoc_M41,2025-04-26,200,CN8
B1516,M24,Thuoc_M24,2026-01-02,800,CN4
B1517,M36,Thuoc_M36,2026-07-03,200,CN4
B1518,M23,Thuoc_M23,2025-04-13,700,CN9
B1519,M50,Thuoc_M50,2027-04-06,800,CN7
B1520,M10,Thuoc_M10,2026-08-17,600,CN3
B1521,M10,Thuoc_M10,2027-06-20,500,CN1
B1522,M18,Thuoc_M18,2027-08-27,200,CN2
B1523,M31,Thuoc_M31,2026-08-01,300,CN10
B1524,M25,Thuoc_M25,2027-05-30,1000,CN1
B1525,M23,Thuoc_M23,2026-09-25,300,CN3
B1526,M27,Thuoc_M27,2025-11-12,200,CN8
B1527,M23,Thuoc_M23,2025-06-30,300,CN5
B1528,M8,Thuoc_M8,2026-01-30,800,CN9
B1529,M19,Thuoc_M19,2026-03-09,500,CN7
B1530,M5,Thuoc_M5,2027-07-14,700,CN4
B1531,M27,Thuoc_M27,2027-02-23,500,CN4
B1532,M6,Thuoc_M6,2027-06-26,100,CN7
B1533,M34,Thuoc_M34,2025-12-24,800,CN1
B1534,M39,Thuoc_M39,2027-05-13,500,CN6
B1535,M47,Thuoc_M47,2026-06-30,500,CN9
B1536,M36,Thuoc_M36,2027-07-30,900,CN10
B1537,M34,Thuoc_M34,2025-09-28,600,CN6
B1538,M12,Thuoc_M12,2025-07-17,200,CN2
B1539,M15,Thuoc_M15,2025-12-23,500,CN1
B1540,M16,Thuoc_M16,2025-04-01,100,CN10
B1541,M35,Thuoc_M35,2026-07-01,300,CN2
B1542,M11,Thuoc_M11,2026-12-23,100,CN8
B1543,M30,Thuoc_M30,2025-09-13,1000,CN1
B1544,M1,Thuoc_M1,2027-08-20,1000,CN1
B1545,M29,Thuoc_M29,2026-06-20,100,CN6
B1546,M3,Thuoc_M3,2026-01-26,400,CN8
B1547,M49,Thuoc_M49,2026-06-09,200,CN1
B1548,M12,Thuoc_M12,2027-06-21,1000,CN4
B1549,M36,Thuoc_M36,2027-03-15,700,CN7
B1550,M46,Thuoc_M46,2027-09-02,400,CN3
B1551,M47,Thuoc_M47,2025-09-29,800,CN10
B1552,M49,Thuoc_M49,2025-09-24,100,CN8
B1553,M8,Thuoc_M8,2025-07-02,1000,CN10
B1554,M27,Thuoc_M27,2025-05-25,700,CN9
B1555,M7,Thuoc_M7,2025-03-18,100,CN10
B1556,M7,Thuoc_M7,2026-01-10,300,CN2
B1557,M17,Thuoc_M17,2026-01-17,900,CN3
B1558,M1,Thuoc_M1,2026-11-18,400,CN3
B1559,M45,Thuoc_M45,2026-05-16,600,CN10
B1560,M2,Thuoc_M2,2025-11-28,100,CN6
B1561,M27,Thuoc_M27,2026-10-14,100,CN10
B1562,M18,Thuoc_M18,2026-04-29,200,CN7
B1563,M9,Thuoc_M9,2026-05-07,500,CN6
B1564,M49,Thuoc_M49,2026-08-24,200,CN7
B1565,M38,Thuoc_M38,2026-04-09,500,CN2
B1566,M41,Thuoc_M41,2025-09-20,1000,CN4
B1567,M44,Thuoc_M44,2027-04-19,600,CN1
B1568,M13,Thuoc_M13,2027-02-16,900,CN3
B1569,M12,Thuoc_M12,2027-05-30,100,CN10
B1570,M34,Thuoc_M34,2026-09-01,300,CN4
B1571,M21,Thuoc_M21,2026-08-22,500,CN4
B1572,M29,Thuoc_M29,2026-09-30,500,CN10
B1573,M39,Thuoc_M39,2027-07-24,500,CN1
B1574,M35,Thuoc_M35,2026-01-28,600,CN10
B1575,M32,Thuoc_M32,2026-08-22,400,CN7
B1576,M9,Thuoc_M9,2025-08-22,100,CN5
B1577,M34,Thuoc_M34,2025-12-16,900,CN10
B1578,M14,Thuoc_M14,2026-03-18,600,CN6
B1579,M23,Thuoc_M23,2027-01-03,400,CN7
B1580,M27,Thuoc_M27,2025-08-04,700,CN4
B1581,M10,Thuoc_M10,2026-06-02,800,CN3
B1582,M14,Thuoc_M14,2025-07-05,800,CN9
B1583,M45,Thuoc_M45,2027-03-11,800,CN4
B1584,M15,Thuoc_M15,2027-03-30,100,CN7
B1585,M50,Thuoc_M50,2026-01-18,200,CN7
B1586,M12,Thuoc_M12,2026-10-29,800,CN10
B1587,M31,Thuoc_M31,2027-03-30,100,CN6
B1588,M24,Thuoc_M24,2026-12-14,200,CN2
B1589,M16,Thuoc_M16,2026-07-27,300,CN1
B1590,M39,Thuoc_M39,2025-10-25,200,CN8
B1591,M33,Thuoc_M33,2026-09-03,100,CN2
B1592,M40,Thuoc_M40,2026-11-23,900,CN9
B1593,M32,Thuoc_M32,2027-03-21,800,CN10
B1594,M45,Thuoc_M45,2027-07-27,400,CN4
B1595,M3,Thuoc_M3,2026-02-27,1000,CN7
B1596,M8,Thuoc_M8,2027-02-06,1000,CN5
B1597,M18,Thuoc_M18,2026-05-12,600,CN1
B1598,M43,Thuoc_M43,2026-10-02,1000,CN4
B1599,M22,Thuoc_M22,2025-12-21,500,CN1
B1600,M32,Thuoc_M32,2027-08-26,400,CN7
B1601,M39,Thuoc_M39,2025-10-15,100,CN4
B1602,M34,Thuoc_M34,2026-08-29,1000,CN10
B1603,M15,Thuoc_M15,2026-06-08,800,CN7
B1604,M40,Thuoc_M40,2026-04-24,100,CN1
B1605,M30,Thuoc_M30,2027-05-11,800,CN6
B1606,M17,Thuoc_M17,2025-07-05,200,CN10
B1607,M16,Thuoc_M16,2027-08-10,800,CN3
B1608,M48,Thuoc_M48,2026-07-19,400,CN3
B1609,M48,Thuoc_M48,2026-06-12,600,CN1
B1610,M40,Thuoc_M40,2026-11-22,400,CN3
B1611,M33,Thuoc_M33,2026-08-02,1000,CN7
B1612,M37,Thuoc_M37,2026-01-12,300,CN6
B1613,M47,Thuoc_M47,2026-08-21,800,CN5
B1614,M19,Thuoc_M19,2026-03-27,200,CN2
B1615,M28,Thuoc_M28,2025-03-20,800,CN8
B1616,M4,Thuoc_M4,2025-07-20,100,CN7
B1617,M11,Thuoc_M11,2026-01-25,1000,CN4
B1618,M4,Thuoc_M4,2027-05-10,500,CN1
B1619,M33,Thuoc_M33,2026-05-01,200,CN7
B1620,M34,Thuoc_M34,2026-08-08,400,CN5
B1621,M15,Thuoc_M15,2027-01-17,800,CN2
B1622,M34,Thuoc_M34,2026-01-13,100,CN10
B1623,M7,Thuoc_M7,2027-01-06,200,CN4
B1624,M15,Thuoc_M15,2026-08-09,500,CN8
B1625,M23,Thuoc_M23,2025-09-04,800,CN4
B1626,M41,Thuoc_M41,2025-08-31,300,CN4
B1627,M23,Thuoc_M23,2026-10-07,800,CN4
B1628,M24,Thuoc_M24,2025-09-24,400,CN10
B1629,M33,Thuoc_M33,2027-07-21,200,CN2
B1630,M6,Thuoc_M6,2025-05-29,1000,CN2
B1631,M15,Thuoc_M15,2025-09-02,100,CN7
B1632,M34,Thuoc_M34,2027-01-28,1000,CN9
B1633,M30,Thuoc_M30,2027-02-13,1000,CN7
B1634,M16,Thuoc_M16,2027-08-28,1000,CN1
B1635,M35,Thuoc_M35,2025-10-18,700,CN3
B1636,M42,Thuoc_M42,2025-03-31,700,CN2
B1637,M39,Thuoc_M39,2027-03-21,300,CN5
B1638,M32,Thuoc_M32,2025-09-03,600,CN7
B1639,M15,Thuoc_M15,2025-12-02,600,CN9
B1640,M38,Thuoc_M38,2026-05-29,600,CN6
B1641,M28,Thuoc_M28,2025-07-14,400,CN10
B1642,M32,Thuoc_M32,2027-03-01,700,CN4
B1643,M26,Thuoc_M26,2025-03-29,1000,CN5
B1644,M5,Thuoc_M5,2025-09-01,900,CN7
B1645,M20,Thuoc_M20,2027-09-03,400,CN4
B1646,M48,Thuoc_M48,2027-07-23,800,CN2
B1647,M35,Thuoc_M35,2026-02-09,900,CN10
B1648,M35,Thuoc_M35,2025-07-05,800,CN9
B1649,M21,Thuoc_M21,2025-04-05,900,CN4
B1650,M16,Thuoc_M16,2027-05-06,100,CN9
B1651,M34,Thuoc_M34,2026-10-11,200,CN2
B1652,M10,Thuoc_M10,2025-12-29,600,CN9
B1653,M20,Thuoc_M20,2026-09-19,300,CN3
B1654,M47,Thuoc_M47,2027-06-24,500,CN10
B1655,M32,Thuoc_M32,2027-06-22,800,CN8
B1656,M42,Thuoc_M42,2025-06-07,600,CN4
B1657,M3,Thuoc_M3,2027-07-31,900,CN3
B1658,M45,Thuoc_M45,2025-10-21,600,CN1
B1659,M46,Thuoc_M46,2027-07-06,500,CN2
B1660,M32,Thuoc_M32,2026-06-01,1000,CN7
B1661,M19,Thuoc_M19,2025-09-07,300,CN2
B1662,M3,Thuoc_M3,2027-04-15,500,CN5
B1663,M34,Thuoc_M34,2026-05-17,200,CN10
B1664,M38,Thuoc_M38,2026-01-21,200,CN1
B1665,M10,Thuoc_M10,2025-06-04,100,CN4
B1666,M32,Thuoc_M32,2025-07-12,400,CN4
B1667,M33,Thuoc_M33,2027-05-06,300,CN9
B1668,M34,Thuoc_M34,2026-01-31,1000,CN10
B1669,M45,Thuoc_M45,2026-11-21,1000,CN1
B1670,M45,Thuoc_M45,2026-07-10,500,CN3
B1671,M38,Thuoc_M38,2027-08-01,800,CN6
B1672,M6,Thuoc_M6,2026-05-17,300,CN3
B1673,M48,Thuoc_M48,2025-04-12,200,CN8
B1674,M2,Thuoc_M2,2027-05-26,800,CN4
B1675,M37,Thuoc_M37,2025-12-01,700,CN6
B1676,M23,Thuoc_M23,2025-07-24,200,CN5
B1677,M34,Thuoc_M34,2026-09-22,800,CN7
B1678,M15,Thuoc_M15,2025-12-06,100,CN10
B1679,M20,Thuoc_M20,2026-07-23,500,CN2
B1680,M31,Thuoc_M31,2027-02-09,400,CN4
B1681,M27,Thuoc_M27,2025-04-13,400,CN2
B1682,M18,Thuoc_M18,2027-01-23,600,CN3
B1683,M11,Thuoc_M11,2026-08-05,600,CN7
B1684,M19,Thuoc_M19,2026-03-09,100,CN1
B1685,M46,Thuoc_M46,2025-10-25,300,CN7
B1686,M6,Thuoc_M6,2025-07-14,700,CN2
B1687,M22,Thuoc_M22,2025-06-17,700,CN3
B1688,M34,Thuoc_M34,2026-03-17,300,CN8
B1689,M37,Thuoc_M37,2025-10-10,200,CN10
B1690,M14,Thuoc_M14,2027-08-25,800,CN10
B1691,M2,Thuoc_M2,2026-07-09,600,CN4
B1692,M23,Thuoc_M23,2027-03-01,100,CN7
B1693,M49,Thuoc_M49,2026-04-04,300,CN6
B1694,M41,Thuoc_M41,2027-06-03,400,CN6
B1695,M34,Thuoc_M34,2026-12-22,1000,CN10
B1696,M42,Thuoc_M42,2027-01-07,600,CN6
B1697,M22,Thuoc_M22,2026-08-17,1000,CN4
B1698,M7,Thuoc_M7,2025-09-27,100,CN4
B1699,M40,Thuoc_M40,2026-05-12,200,CN6
B1700,M45,Thuoc_M45,2025-11-01,400,CN10
B1701,M47,Thuoc_M47,2027-03-15,400,CN2
B1702,M45,Thuoc_M45,2026-08-12,600,CN1
B1703,M14,Thuoc_M14,2027-03-11,500,CN6
B1704,M14,Thuoc_M14,2026-01-31,500,CN8
B1705,M42,Thuoc_M42,2025-09-04,100,CN4
B1706,M37,Thuoc_M37,2026-01-04,200,CN6
B1707,M39,Thuoc_M39,2026-10-27,1000,CN8
B1708,M30,Thuoc_M30,2025-06-30,500,CN10
B1709,M28,Thuoc_M28,2025-03-30,800,CN6
B1710,M35,Thuoc_M35,2025-06-09,200,CN3
B1711,M46,Thuoc_M46,2026-01-14,100,CN3
B1712,M45,Thuoc_M45,2026-02-11,900,CN7
B1713,M45,Thuoc_M45,2025-07-29,1000,CN9
B1714,M23,Thuoc_M23,2026-10-12,700,CN2
B1715,M37,Thuoc_M37,2027-02-24,600,CN3
B1716,M48,Thuoc_M48,2027-07-29,600,CN1
B1717,M17,Thuoc_M17,2025-08-11,500,CN1
B1718,M16,Thuoc_M16,2027-08-13,800,CN8
B1719,M36,Thuoc_M36,2025-10-15,400,CN2
B1720,M22,Thuoc_M22,2026-09-23,300,CN3
B1721,M13,Thuoc_M13,2025-08-31,900,CN3
B1722,M47,Thuoc_M47,2027-05-25,200,CN3
B1723,M36,Thuoc_M36,2026-07-18,800,CN7
B1724,M30,Thuoc_M30,2026-04-02,800,CN6
B1725,M30,Thuoc_M30,2027-01-31,300,CN1
B1726,M49,Thuoc_M49,2026-12-21,400,CN8
B1727,M4,Thuoc_M4,2025-10-06,1000,CN4
B1728,M20,Thuoc_M20,2027-07-15,500,CN2
B1729,M30,Thuoc_M30,2027-02-23,600,CN4
B1730,M14,Thuoc_M14,2025-07-24,1000,CN6
B1731,M11,Thuoc_M11,2027-03-26,200,CN7
B1732,M14,Thuoc_M14,2025-09-25,700,CN10
B1733,M46,Thuoc_M46,2027-05-18,500,CN8
B1734,M14,Thuoc_M14,2027-05-06,500,CN7
B1735,M2,Thuoc_M2,2025-05-23,600,CN3
B1736,M40,Thuoc_M40,2025-09-26,500,CN6
B1737,M23,Thuoc_M23,2026-08-17,400,CN7
B1738,M27,Thuoc_M27,2025-06-13,100,CN5
B1739,M41,Thuoc_M41,2026-09-05,200,CN10
B1740,M48,Thuoc_M48,2026-12-09,700,CN7
B1741,M31,Thuoc_M31,2026-12-20,900,CN5
B1742,M50,Thuoc_M50,2026-07-21,200,CN10
B1743,M42,Thuoc_M42,2026-11-11,300,CN6
B1744,M37,Thuoc_M37,2025-06-13,400,CN3
B1745,M8,Thuoc_M8,2025-06-16,1000,CN1
B1746,M45,Thuoc_M45,2026-10-10,400,CN6
B1747,M36,Thuoc_M36,2026-02-11,500,CN8
B1748,M33,Thuoc_M33,2026-06-30,300,CN4
B1749,M20,Thuoc_M20,2026-01-02,200,CN10
B1750,M43,Thuoc_M43,2026-06-01,700,CN7
B1751,M40,Thuoc_M40,2025-05-11,300,CN8
B1752,M45,Thuoc_M45,2027-05-01,1000,CN4
B1753,M32,Thuoc_M32,2025-07-17,800,CN9
B1754,M11,Thuoc_M11,2025-05-25,200,CN1
B1755,M13,Thuoc_M13,2026-10-06,600,CN6
B1756,M4,Thuoc_M4,2026-01-22,1000,CN2
B1757,M11,Thuoc_M11,2025-06-24,900,CN9
B1758,M42,Thuoc_M42,2026-06-26,200,CN4
B1759,M19,Thuoc_M19,2027-08-05,100,CN7
B1760,M37,Thuoc_M37,2027-01-23,500,CN6
B1761,M12,Thuoc_M12,2025-11-04,100,CN10
B1762,M50,Thuoc_M50,2027-03-10,800,CN8
B1763,M23,Thuoc_M23,2027-04-08,800,CN7
B1764,M16,Thuoc_M16,2026-05-24,600,CN6
B1765,M15,Thuoc_M15,2025-03-24,800,CN2
B1766,M7,Thuoc_M7,2025-10-17,800,CN10
B1767,M31,Thuoc_M31,2026-03-09,1000,CN4
B1768,M47,Thuoc_M47,2026-06-12,900,CN5
B1769,M10,Thuoc_M10,2025-09-01,100,CN6
B1770,M47,Thuoc_M47,2026-03-06,100,CN8
B1771,M40,Thuoc_M40,2027-05-30,500,CN8
B1772,M46,Thuoc_M46,2027-06-08,900,CN10
B1773,M7,Thuoc_M7,2025-10-15,100,CN5
B1774,M5,Thuoc_M5,2025-09-26,500,CN9
B1775,M47,Thuoc_M47,2027-04-08,400,CN10
B1776,M46,Thuoc_M46,2026-12-12,200,CN9
B1777,M15,Thuoc_M15,2027-01-28,800,CN9
B1778,M47,Thuoc_M47,2025-07-17,200,CN10
B1779,M29,Thuoc_M29,2026-12-08,300,CN9
B1780,M31,Thuoc_M31,2025-07-26,400,CN4
B1781,M5,Thuoc_M5,2025-04-19,100,CN6
B1782,M38,Thuoc_M38,2026-08-18,1000,CN6
B1783,M50,Thuoc_M50,2026-04-01,100,CN1
B1784,M8,Thuoc_M8,2026-06-21,600,CN6
B1785,M16,Thuoc_M16,2026-01-26,1000,CN10
B1786,M19,Thuoc_M19,2026-03-10,400,CN8
B1787,M6,Thuoc_M6,2026-01-05,1000,CN10
B1788,M30,Thuoc_M30,2026-08-06,500,CN6
B1789,M24,Thuoc_M24,2026-09-03,100,CN8
B1790,M49,Thuoc_M49,2025-03-20,500,CN5
B1791,M48,Thuoc_M48,2026-10-28,600,CN10
B1792,M28,Thuoc_M28,2025-05-23,300,CN8
B1793,M17,Thuoc_M17,2026-12-19,1000,CN6
B1794,M16,Thuoc_M16,2026-11-27,800,CN9
B1795,M39,Thuoc_M39,2026-04-25,500,CN8
B1796,M37,Thuoc_M37,2025-03-26,100,CN9
B1797,M31,Thuoc_M31,2027-03-16,500,CN6
B1798,M26,Thuoc_M26,2027-01-25,800,CN2
B1799,M16,Thuoc_M16,2027-07-18,200,CN6
B1800,M11,Thuoc_M11,2027-05-24,500,CN10
B1801,M2,Thuoc_M2,2025-07-23,300,CN2
B1802,M31,Thuoc_M31,2025-05-30,100,CN6
B1803,M25,Thuoc_M25,2026-03-17,900,CN5
B1804,M28,Thuoc_M28,2027-03-08,500,CN9
B1805,M12,Thuoc_M12,2025-07-06,600,CN8
B1806,M28,Thuoc_M28,2025-05-17,600,CN5
B1807,M21,Thuoc_M21,2025-12-20,900,CN10
B1808,M24,Thuoc_M24,2027-02-03,800,CN8
B1809,M43,Thuoc_M43,2025-06-17,600,CN1
B1810,M50,Thuoc_M50,2026-03-13,300,CN4
B1811,M2,Thuoc_M2,2027-04-18,500,CN1
B1812,M48,Thuoc_M48,2026-06-22,400,CN6
B1813,M35,Thuoc_M35,2025-10-01,700,CN5
B1814,M16,Thuoc_M16,2026-04-15,600,CN10
B1815,M33,Thuoc_M33,2025-10-11,600,CN2
B1816,M31,Thuoc_M31,2027-06-09,400,CN3
B1817,M12,Thuoc_M12,2025-11-07,800,CN1
B1818,M7,Thuoc_M7,2026-07-12,100,CN5
B1819,M5,Thuoc_M5,2027-03-17,1000,CN10
B1820,M24,Thuoc_M24,2027-02-25,900,CN9
B1821,M47,Thuoc_M47,2025-06-30,800,CN7
B1822,M3,Thuoc_M3,2027-02-17,1000,CN4
B1823,M5,Thuoc_M5,2027-03-26,600,CN7
B1824,M28,Thuoc_M28,2027-01-18,500,CN5
B1825,M20,Thuoc_M20,2027-04-28,700,CN5
B1826,M43,Thuoc_M43,2026-04-24,600,CN5
B1827,M46,Thuoc_M46,2026-07-12,400,CN4
B1828,M48,Thuoc_M48,2027-02-10,700,CN6
B1829,M45,Thuoc_M45,2026-06-01,900,CN5
B1830,M4,Thuoc_M4,2027-07-18,200,CN2
B1831,M50,Thuoc_M50,2026-07-18,100,CN8
B1832,M50,Thuoc_M50,2026-11-21,800,CN2
B1833,M16,Thuoc_M16,2026-10-21,600,CN6
B1834,M50,Thuoc_M50,2026-03-01,500,CN10
B1835,M33,Thuoc_M33,2026-06-17,700,CN1
B1836,M5,Thuoc_M5,2026-12-04,500,CN9
B1837,M41,Thuoc_M41,2027-03-08,100,CN2
B1838,M2,Thuoc_M2,2026-02-19,100,CN6
B1839,M36,Thuoc_M36,2027-04-18,500,CN9
B1840,M4,Thuoc_M4,2026-05-03,900,CN9
B1841,M38,Thuoc_M38,2025-10-28,300,CN4
B1842,M23,Thuoc_M23,2025-05-24,200,CN3
B1843,M38,Thuoc_M38,2026-04-04,900,CN7
B1844,M19,Thuoc_M19,2027-02-27,800,CN1
B1845,M44,Thuoc_M44,2025-08-29,500,CN8
B1846,M28,Thuoc_M28,2025-09-05,300,CN10
B1847,M19,Thuoc_M19,2025-11-02,500,CN5
B1848,M4,Thuoc_M4,2026-09-02,1000,CN2
B1849,M36,Thuoc_M36,2026-04-02,500,CN5
B1850,M11,Thuoc_M11,2027-01-13,900,CN8
B1851,M23,Thuoc_M23,2025-08-21,500,CN8
B1852,M38,Thuoc_M38,2025-06-20,500,CN4
B1853,M45,Thuoc_M45,2026-11-09,100,CN4
B1854,M1,Thuoc_M1,2027-06-23,100,CN8
B1855,M42,Thuoc_M42,2027-01-01,800,CN9
B1856,M42,Thuoc_M42,2026-11-10,400,CN1
B1857,M12,Thuoc_M12,2026-09-27,900,CN8
B1858,M14,Thuoc_M14,2025-12-30,1000,CN3
B1859,M16,Thuoc_M16,2025-04-29,600,CN10
B1860,M39,Thuoc_M39,2025-12-26,200,CN2
B1861,M24,Thuoc_M24,2026-06-23,800,CN9
B1862,M22,Thuoc_M22,2026-05-26,700,CN4
B1863,M2,Thuoc_M2,2026-03-30,400,CN7
B1864,M7,Thuoc_M7,2025-12-03,1000,CN10
B1865,M45,Thuoc_M45,2025-09-01,900,CN7
B1866,M31,Thuoc_M31,2025-11-06,700,CN9
B1867,M38,Thuoc_M38,2026-12-08,300,CN9
B1868,M23,Thuoc_M23,2025-05-19,200,CN6
B1869,M34,Thuoc_M34,2027-01-31,700,CN2
B1870,M47,Thuoc_M47,2025-09-21,700,CN1
B1871,M45,Thuoc_M45,2026-06-14,200,CN8
B1872,M36,Thuoc_M36,2025-03-27,1000,CN5
B1873,M19,Thuoc_M19,2026-03-24,1000,CN6
B1874,M48,Thuoc_M48,2026-11-03,500,CN4
B1875,M33,Thuoc_M33,2026-03-27,400,CN5
B1876,M31,Thuoc_M31,2027-01-22,300,CN8
B1877,M30,Thuoc_M30,2027-04-03,600,CN2
B1878,M43,Thuoc_M43,2025-07-08,800,CN9
B1879,M40,Thuoc_M40,2026-06-03,700,CN7
B1880,M30,Thuoc_M30,2025-12-22,400,CN1
B1881,M30,Thuoc_M30,2026-09-05,200,CN9
B1882,M36,Thuoc_M36,2026-03-04,400,CN3
B1883,M42,Thuoc_M42,2025-09-16,900,CN8
B1884,M49,Thuoc_M49,2025-07-02,100,CN4
B1885,M32,Thuoc_M32,2026-01-28,100,CN5
B1886,M34,Thuoc_M34,2026-06-16,400,CN9
B1887,M8,Thuoc_M8,2026-06-13,100,CN10
B1888,M29,Thuoc_M29,2026-12-18,500,CN3
B1889,M17,Thuoc_M17,2025-07-16,300,CN8
B1890,M46,Thuoc_M46,2027-05-02,700,CN8
B1891,M3,Thuoc_M3,2027-08-12,600,CN2
B1892,M39,Thuoc_M39,2026-02-12,500,CN10
B1893,M1,Thuoc_M1,2025-08-04,900,CN3
B1894,M43,Thuoc_M43,2026-10-17,200,CN5
B1895,M31,Thuoc_M31,2026-06-10,400,CN10
B1896,M8,Thuoc_M8,2027-04-30,900,CN9
B1897,M8,Thuoc_M8,2025-12-26,100,CN9
B1898,M45,Thuoc_M45,2027-08-23,600,CN10
B1899,M14,Thuoc_M14,2027-07-01,700,CN9
B1900,M33,Thuoc_M33,2027-02-21,800,CN7
B1901,M25,Thuoc_M25,2026-10-21,900,CN3
B1902,M42,Thuoc_M42,2027-03-11,900,CN5
B1903,M8,Thuoc_M8,2027-02-06,900,CN10
B1904,M5,Thuoc_M5,2025-12-17,800,CN1
B1905,M30,Thuoc_M30,2025-04-23,400,CN8
B1906,M6,Thuoc_M6,2025-09-17,900,CN6
B1907,M34,Thuoc_M34,2026-12-03,600,CN9
B1908,M49,Thuoc_M49,2027-06-26,200,CN5
B1909,M16,Thuoc_M16,2026-09-23,300,CN10
B1910,M22,Thuoc_M22,2026-09-08,100,CN5
B1911,M37,Thuoc_M37,2025-03-27,700,CN2
B1912,M39,Thuoc_M39,2027-09-03,100,CN7
B1913,M13,Thuoc_M13,2026-12-17,400,CN3
B1914,M45,Thuoc_M45,2025-12-09,300,CN3
B1915,M15,Thuoc_M15,2026-11-30,800,CN9
B1916,M38,Thuoc_M38,2027-06-12,900,CN10
B1917,M12,Thuoc_M12,2025-10-10,600,CN7
B1918,M25,Thuoc_M25,2025-07-14,200,CN7
B1919,M49,Thuoc_M49,2025-08-14,200,CN7
B1920,M22,Thuoc_M22,2025-04-07,500,CN9
B1921,M31,Thuoc_M31,2026-11-25,600,CN3
B1922,M12,Thuoc_M12,2025-07-30,800,CN1
B1923,M44,Thuoc_M44,2026-07-21,500,CN2
B1924,M43,Thuoc_M43,2025-11-22,400,CN9
B1925,M31,Thuoc_M31,2025-10-03,500,CN3
B1926,M30,Thuoc_M30,2027-04-01,200,CN3
B1927,M28,Thuoc_M28,2025-08-20,400,CN10
B1928,M11,Thuoc_M11,2027-01-04,800,CN6
B1929,M46,Thuoc_M46,2027-03-05,700,CN6
B1930,M26,Thuoc_M26,2026-12-01,700,CN6
B1931,M32,Thuoc_M32,2026-05-22,200,CN6
